scheme_code,scheme_name,date,nav,plan_type
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-01,47.16,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-02,47.64,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-03,46.94,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-04,46.17,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-05,46.11,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-08,46.03,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-09,45.57,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-10,46.12,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-11,46.38,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-12,45.85,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-15,46.17,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-16,47.07,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-17,47.04,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-18,47.79,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-22,48.23,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-23,48.14,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-25,48.71,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-26,48.39,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-29,48.65,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-04-30,48.76,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-02,49.23,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-03,48.78,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-06,49.02,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-07,49.53,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-08,49.69,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-09,49.62,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-10,49.98,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-13,49.06,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-14,49.17,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-15,50.41,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-16,50.61,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-17,50.79,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-20,50.47,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-21,50.14,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-22,49.91,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-23,48.76,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-24,48.96,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-27,49.61,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-28,49.93,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-29,49.76,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-30,49.83,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-05-31,48.8,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-03,48.56,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-04,48.48,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-05,48.49,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-06,48.53,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-07,48.17,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-10,48.07,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-11,47.39,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-12,47.17,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-13,46.69,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-14,47.58,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-17,47.88,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-18,47.63,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-19,47.74,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-20,46.39,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-21,46.39,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-24,45.73,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-25,45.85,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-26,45.7,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-27,46.39,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-06-28,47.68,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-01,48.21,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-02,47.9,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-03,47.01,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-04,47.52,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-05,47.73,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-08,47.28,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-09,47.65,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-10,47.33,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-11,48.22,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-12,48.82,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-15,49.06,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-16,48.37,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-17,48.24,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-18,48.81,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-19,48.8,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-22,48.75,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-23,49.06,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-24,48.28,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-25,47.68,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-26,47.49,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-29,47.14,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-30,46.46,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-07-31,46.56,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-01,46.24,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-02,45.84,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-05,45.99,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-06,44.86,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-07,44.89,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-08,45.26,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-12,45.62,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-13,46.29,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-14,46.67,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-16,44.78,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-19,43.96,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-20,43.92,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-21,43.15,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-22,43.98,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-23,44.49,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-26,44.5,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-27,43.1,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-28,42.93,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-29,43.83,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-08-30,44.26,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-02,44.89,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-03,43.33,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-04,44.16,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-05,45.36,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-06,46.08,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-10,47.59,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-11,47.9,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-12,47.42,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-13,47.47,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-16,47.41,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-17,47.44,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-18,47.83,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-19,49.55,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-20,48.74,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-23,47.74,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-24,47.73,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-25,47.66,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-26,47.69,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-27,47.37,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-09-30,46.55,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-01,46.94,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-03,47.97,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-04,48.02,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-07,48.04,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-08,48.19,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-09,48.77,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-10,48.96,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-11,49.53,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-14,49.67,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-15,49.4,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-17,49.07,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-18,50.18,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-21,50.4,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-22,50.44,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-23,50.26,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-24,50.18,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-25,49.95,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-28,49.53,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-29,50.43,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-30,50.73,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-10-31,51.11,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-01,51.28,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-05,51.14,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-06,50.79,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-07,50.37,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-08,50.13,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-11,49.61,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-12,49.26,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-13,49.01,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-14,49.68,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-18,50.72,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-19,50.87,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-20,50.25,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-21,49.23,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-22,49.3,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-25,50.2,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-26,49.75,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-27,49.74,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-28,50.02,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-11-29,50.63,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-02,51.05,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-03,50.84,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-04,50.56,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-05,51.14,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-06,51.33,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-09,52.11,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-10,51.81,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-11,51.56,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-12,51.14,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-13,50.56,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-16,50.55,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-17,50.6,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-18,51.2,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-19,50.99,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-20,51.78,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-23,51.84,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-24,51.66,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-26,51.71,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-27,51.95,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-30,51.79,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2013-12-31,51.91,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-01,52.0,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-02,51.29,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-03,51.46,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-06,51.38,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-07,51.19,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-08,51.24,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-09,51.17,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-10,51.06,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-13,51.7,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-14,51.55,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-15,52.01,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-16,51.77,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-17,51.13,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-20,51.62,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-21,51.72,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-22,51.92,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-23,51.8,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-24,51.14,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-27,49.86,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-28,49.64,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-29,49.63,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-30,49.22,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-01-31,49.73,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-02-03,49.16,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-02-04,49.18,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-02-05,49.5,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-02-06,49.52,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-02-07,49.79,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-02-10,49.76,Regular
,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option,2014-02-11,50.03,Regular
